replay_buffer/size,trainer/tdrp Loss,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
56000,[4688.7183],0.21814248,0.19653243,-107.368935,100.88771,3.6319857,114.41734,92.43184,100.80252,3.647359,114.95884,92.321846,100.78642,3.6449423,114.75971,91.95163,-6.4644957,1.8789207,-1.65891,-11.704502,0.034743354,0.46358177,1.5958072,-1.3891138,-0.1511416,0.059253246,-0.036017522,-0.51270515,0.050727445632219315,-55.042633056640625,56000,112,500.0,0.0,500,500,0.459475657689493,0.0960959431981239,0.6850176099670197,0.1472694592197285,229.73782884474653,16.876631403481973,249.41985549095747,198.280912477717,0.031314746,0.61852,0.9990024,-0.99912536,10,229.73782884474653,55000,110,500.0,0.0,500,500,0.3812662596289,0.1342486534180516,0.7121672923927997,0.0677689411792551,190.63312981445003,24.17344416960752,249.50738097863305,160.268193816049,190.63312981445003,24.17344416960752,249.50738097863305,160.268193816049,0.029370574,0.3332364,0.9379385,-0.9234042,10,190.63312981445003,0.03329928498715162,108.98768002074212,110.37592360191047,0.030528447590768337,0.012878743931651115,9.363871038891375,228.80418113805354,2578.447360545397,10
61000,[4652.732],0.2269558,0.21210602,-106.02643,100.50188,4.1555457,112.50786,90.34709,100.50476,4.1471195,112.26427,90.60746,100.34854,4.1890993,111.86455,90.59993,-5.420486,2.2816386,0.9729649,-10.856903,0.032034073,0.5884991,1.6486242,-1.759677,-0.17275642,0.07270123,-0.02118301,-0.4990218,0.038011059165000916,-56.957923889160156,61000,122,500.0,0.0,500,500,0.4032620874453449,0.09691833815440425,0.6854259063649811,0.11516389608295008,201.6310437226724,11.01882058829048,213.22030964784136,181.73927184862407,0.023027124,0.634723,0.9987988,-0.99930024,10,201.6310437226724,60000,120,500.0,0.0,500,500,0.43032979962308215,0.10042467909439741,0.7128712437245911,0.14613253426679093,215.1648998115411,16.373775516563274,238.3530741521231,192.95022169416615,215.1648998115411,16.373775516563274,238.3530741521231,192.95022169416615,0.022832286,0.41922945,0.9400259,-0.9409517,10,215.1648998115411,0.033771196380257607,108.44602924771607,110.52633148431778,0.03033665008842945,0.012986648827791214,9.387495539151132,228.43695076648146,2806.886753415689,11
66000,[4690.3228],0.21479477,0.21785486,-102.951965,98.67645,4.0674896,108.57507,70.289856,98.63281,4.0571847,108.45717,70.63075,98.729744,4.1053276,109.23509,70.11018,-4.1248255,3.0008974,7.2166653,-13.775471,0.04532432,0.6923825,2.0991535,-2.3063293,-0.19489197,0.09374661,0.031803574,-0.6545712,0.02861730009317398,-57.2989501953125,66000,132,500.0,0.0,500,500,0.4722010954427778,0.09941829047577803,0.9096769949149026,0.1627867079529203,236.10054772138884,26.710623619252388,260.2753333800849,175.56634786945386,0.015041796,0.6457406,0.99936664,-0.9996504,10,236.10054772138884,65000,130,500.0,0.0,500,500,0.47364798893690513,0.10281742136378248,0.7223122695845685,0.14052521299544893,236.82399446845247,19.145564029788392,267.0660634691051,204.90690608388394,236.82399446845247,19.145564029788392,267.0660634691051,204.90690608388394,0.037218213,0.48697418,0.96402705,-0.9775708,10,236.82399446845247,0.03334375098347664,111.16150916647166,111.07904576323926,0.030796189792454243,0.012535293586552143,9.418987962417305,231.7362181264907,3038.625471530482,12
71000,[4659.656],0.27564895,0.30374804,-100.6492,97.58245,4.601015,106.133415,70.27462,97.71744,4.585122,106.63988,70.62441,97.50722,4.5738525,105.836975,69.851746,-2.8400264,3.0821579,6.34369,-10.618853,0.067819275,0.82801944,2.049541,-2.2325065,-0.22668262,0.1143655,0.0382601,-0.65371466,0.0217120423913002,-56.83161163330078,71000,142,500.0,0.0,500,500,0.44185031550684245,0.10825196770527387,0.7148211593275132,0.14931123328842444,220.92515775342116,19.656198342687627,266.9006364109947,191.4276729651843,0.043180663,0.6634187,0.9992432,-0.99960977,10,220.92515775342116,70000,140,500.0,0.0,500,500,0.38316770989548804,0.12828016874389883,0.6859800572845265,0.02775924542835125,191.58385494774404,20.719960748057723,232.1425857207882,153.45945270215702,191.58385494774404,20.719960748057723,232.1425857207882,153.45945270215702,0.061152533,0.55072284,0.9936902,-0.986466,10,191.58385494774404,0.03323030099272728,108.66636081784964,109.8780697407201,0.030542386695742607,0.012890254147350788,9.381092854775488,228.00218635518104,3266.63045219332,13
76000,[4661.4404],0.25280306,0.25651926,-97.46838,95.59187,4.4684196,103.60947,70.316414,95.58077,4.4865,103.50055,70.178116,95.65136,4.498156,103.8716,69.11303,-1.721184,3.4354177,7.571563,-10.959604,0.07486529,0.9122526,2.4960053,-2.862769,-0.23237634,0.12207625,0.16159242,-0.6909596,0.016508042812347412,-56.30681610107422,76000,152,500.0,0.0,500,500,0.42271974695343567,0.112105434801404,0.9357431510054804,0.12261852666381297,211.35987347671784,19.944134971540386,245.27405344229138,183.78846498978857,0.03572558,0.6729854,0.9997467,-0.9997667,10,211.35987347671784,75000,150,500.0,0.0,500,500,0.4041094683097492,0.1169713885279882,0.7409777005841264,0.029794472239809335,202.0547341548746,19.407453125272156,232.79973342458393,162.26193571647394,202.0547341548746,19.407453125272156,232.79973342458393,162.26193571647394,0.06554224,0.5648651,0.99280125,-0.9953955,10,202.0547341548746,0.034066724590957165,109.434596138075,110.67242232523859,0.030264055356383324,0.012291391380131245,9.083228045143187,229.26686867978424,3495.8998092897236,14
81000,[4571.5405],0.28604224,0.2877644,-92.03135,93.693115,7.0276146,103.10862,54.289333,93.6958,7.0689855,103.26811,53.93344,93.750824,7.186738,103.20072,53.680695,1.8219885,4.581318,19.183008,-9.177274,0.116357185,1.1362131,3.829205,-3.383806,-0.2724155,0.16138116,0.2924082,-0.792485,0.012632536701858044,-44.490379333496094,81000,162,500.0,0.0,500,500,0.36442343308215275,0.14604045428564608,0.7264317623283889,0.034878054834734544,182.21171654107638,32.347236189230145,229.96601512972484,124.25452365024627,0.08747883,0.7127199,0.9999743,-0.9999718,10,182.21171654107638,80000,160,500.0,0.0,500,500,0.42882014826962583,0.11989529012078046,0.7278511587277612,0.10872406429127467,214.41007413481293,16.4492521092331,240.310587275564,186.84007980654044,214.41007413481293,16.4492521092331,240.310587275564,186.84007980654044,0.10106304,0.617042,0.9966035,-0.9997267,10,214.41007413481293,0.034215749241411686,110.03266087919474,110.76250070426613,0.030445683747529984,0.01250991690903902,8.367235866375268,229.23956879973412,3725.1419069934636,15
86000,[4624.5054],0.2434864,0.20873033,-90.21437,91.023636,6.671269,100.3509,57.727375,91.07406,6.6739264,100.43914,57.883133,91.17638,6.689199,101.1569,58.868164,1.0087473,4.67937,13.354474,-12.056719,0.08546779,1.1069875,2.927124,-3.868398,-0.2531781,0.14776316,0.2743665,-0.8384422,0.009764209389686584,-50.87592315673828,86000,172,500.0,0.0,500,500,0.4756589275962437,0.10020438971438435,0.7132965983875811,0.1547074728788886,237.82946379812182,18.916627152801105,263.1157119985851,199.10394441850983,0.07838645,0.6747023,0.99972725,-0.99964637,10,237.82946379812182,85000,170,500.0,0.0,500,500,0.45786201989403497,0.11078924508487495,0.7117061460499052,0.06998889394268432,228.93100994701746,23.91229451181376,254.25483667279136,174.07433096140562,228.93100994701746,23.91229451181376,254.25483667279136,174.07433096140562,0.09841766,0.5684862,0.9985514,-0.9961397,10,228.93100994701746,0.03363252151757479,111.10830638371408,112.14224936254323,0.030530663207173347,0.012602226808667183,9.397020331583917,232.72434148937464,3957.8686821581796,16
91000,[4572.5493],0.31487936,0.27553067,-86.60075,89.8873,7.3824167,98.62128,44.894634,89.817184,7.40626,98.66344,45.349644,89.740555,7.4009023,98.463066,45.60429,3.3744407,6.3639603,38.888535,-9.462637,-0.007538074,1.2598025,3.594854,-3.821093,-0.2766698,0.1407359,0.23026991,-0.78450775,0.007623677607625723,-42.06044387817383,91000,182,500.0,0.0,500,500,0.3967795095891921,0.12376581506392155,0.713951882217907,0.08208430642787579,198.3897547945961,32.03974034257691,269.94338276099,151.39644331558958,0.06812985,0.69162923,0.9999797,-0.9999601,10,198.3897547945961,90000,180,500.0,0.0,500,500,0.39313550011593335,0.11741553204161156,0.6894422156161802,0.05538975174614905,196.56775005796663,16.437910902120706,217.96618103856144,154.2734832413551,196.56775005796663,16.437910902120706,217.96618103856144,154.2734832413551,0.08384654,0.5992213,0.9998568,-0.9989625,10,196.56775005796663,0.03374455589801073,109.91832383349538,111.21915430761874,0.0334602314978838,0.01867152936756611,9.382382845506072,230.60573730338365,4188.477018862963,17
96000,[4558.109],0.2265982,0.21719334,-81.977356,87.97349,7.9576488,96.67735,49.804157,87.90653,7.965597,96.55823,49.142784,87.94541,7.9295225,96.31297,49.6257,6.1454067,7.806197,51.15416,-9.323523,0.06743688,1.4308095,4.7787414,-4.9861474,-0.32563972,0.14653501,0.23667696,-0.9911841,0.0060622296296060085,-29.890453338623047,96000,192,500.0,0.0,500,500,0.4556387277368287,0.10924954985556547,0.959960313335024,0.1502414992833488,227.8193638684143,15.578927237146873,258.1698213004427,210.76793368075428,0.059539497,0.70320207,0.99984604,-0.9998141,10,227.8193638684143,95000,190,500.0,0.0,500,500,0.46792271847424544,0.09837240335059595,0.7327844874590922,0.16164938891625838,233.96135923712268,12.222335236396093,251.8975555698759,208.18046597901113,233.96135923712268,12.222335236396093,251.8975555698759,208.18046597901113,0.0756808,0.65098065,0.9999031,-0.9997782,10,233.96135923712268,0.033430879935622215,110.80446788296103,110.77067931275815,0.03036538977175951,0.010207160376012325,9.4308709083125,231.08002153411508,4419.559719839133,18
101000,[4570.571],0.2384087,0.2172234,-79.28777,87.35672,5.9817047,96.22285,59.282516,87.353,5.9686875,96.01178,59.25538,87.33938,6.0008426,96.01532,60.26236,8.246319,8.747683,50.516674,-9.627655,0.13581637,1.5492432,5.240473,-4.0718355,-0.32552257,0.14679825,0.17649037,-0.84620094,0.004975953605026007,-19.905685424804688,101000,202,500.0,0.0,500,500,0.515106105156609,0.07221265603071636,0.6889471050905421,0.2119869457812037,257.5530525783044,10.062770496514425,274.75108606003755,239.14978260634695,0.06596109,0.70664394,0.99997437,-0.99992466,10,257.5530525783044,100000,200,500.0,0.0,500,500,0.5173082448510374,0.06923838272200294,0.701124213676824,0.256430834796709,258.6541224255188,8.580169239675454,270.7383370790169,243.75778615063038,258.6541224255188,8.580169239675454,270.7383370790169,243.75778615063038,0.06761678,0.66471326,0.9998023,-0.999909,10,258.6541224255188,0.03412105981260538,115.43147299066186,114.24487212952226,0.03023633547127247,0.01063657645136118,8.968633346259594,238.71997243817896,4658.282173988409,19
