replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
6000,88.04247,88.12719,-9.289677,-0.0025166832,0.0018597166,0.0023691605,-0.008028174,-0.007054071,0.0014797713,-0.002115063,-0.010568757,9.340379,0.8674997,11.653804,6.0080605,-9.296847,0.81183654,-6.8837214,-12.759033,0.00038719762,0.0011078734,0.003921164,-0.0024162875,0.00046993195,0.0012789185,0.0049484484,-0.0023868068,0.9997000694274902,-0.0,6000,12,500.0,0.0,500,500,0.08526499039567255,0.02647466078230087,0.5416330396330649,0.022962952807908305,42.63249519783626,5.758340580198717,50.38498366079526,31.596830427722427,-0.0014159816,0.6277447,0.9996292,-0.99987257,10,42.63249519783626,5000,10,500.0,0.0,500,500,0.0967622819140961,0.003155123362011808,0.10175197764307464,0.09097451171056323,48.38114095704805,1.574499185089868,50.82027633903475,45.72468785985446,48.38114095704805,1.574499185089868,50.82027633903475,45.72468785985446,0.0004178372,0.0009815706,0.0023655489,-0.0012479543,10,48.38114095704805,0.03478481201454997,143.00725323986262,144.6596748959273,0.027790849097073078,0.016328047960996628,9.316735304426402,297.06256714928895,333.5434652832337,0
11000,0.13139337,0.13321131,-44.03002,34.456364,0.736214,36.149807,31.818237,34.492664,0.7281853,36.220173,32.02955,34.451626,0.69879246,36.10615,32.548813,-9.59182,0.46871755,-8.7538395,-12.3459635,0.0027061307,0.009217959,0.029704217,-0.021297365,-0.13329922,0.0094433315,-0.101797074,-0.15929607,0.7405478358268738,-7.079078674316406,11000,22,500.0,0.0,500,500,0.0912013696954121,0.013598179275189583,0.25,0.0567882935434809,45.600684847706056,3.4086374411548976,51.705650460256315,40.74371445220804,-0.00023562982,0.5882441,0.9988082,-0.9980098,10,45.600684847706056,10000,20,500.0,0.0,500,500,0.09851956547605066,0.002290733015959101,0.10231617874516165,0.09276428373555703,49.25978273802533,1.0476780709866993,50.673451414715274,47.02692204551964,49.25978273802533,1.0476780709866993,50.673451414715274,47.02692204551964,0.00228821,0.0088573685,0.020434441,-0.017108828,10,49.25978273802533,0.03422305919229984,145.94887686986476,147.30137507012114,0.027966103982180357,0.008263261057436466,9.18421581806615,302.50492018228397,636.0511813005432,1
16000,0.07321193,0.066472836,-69.13608,59.561768,1.2729561,63.458694,56.24793,59.58223,1.2539539,63.29038,56.282566,59.568005,1.1980187,62.91578,56.480762,-9.599184,0.4621274,-8.536692,-13.126505,0.006328836,0.0152571015,0.04465916,-0.023830635,-0.12940171,0.007108219,-0.10750906,-0.1508779,0.5486138463020325,-14.160938262939453,16000,32,500.0,0.0,500,500,0.09193443679763325,0.023546551352879395,0.5350806476419614,0.0552106312866939,45.96721839881662,4.689615776937366,52.80471111025667,38.806216212605776,0.005094078,0.5897371,0.99947757,-0.99966127,10,45.96721839881662,15000,30,500.0,0.0,500,500,0.0879283995092853,0.006083655179180276,0.10156889857097581,0.07537345563576106,43.96419975464264,1.124238019963991,45.44558587609403,42.4233420712613,43.96419975464264,1.124238019963991,45.44558587609403,42.4233420712613,0.0036660326,0.012050956,0.024847388,-0.019343114,10,43.96419975464264,0.03426919411867857,141.37161874817684,147.66031459672377,0.02835184521973133,0.008589412085711956,9.112669085152447,298.2158128814772,934.2697159172967,2
21000,0.059494577,0.05776418,-86.853584,77.349396,1.5421046,80.70451,72.38971,77.38296,1.5388339,80.76773,72.39546,77.41081,1.521178,80.86847,72.69924,-9.528599,0.42881393,-8.175199,-10.942081,0.006237889,0.02612919,0.09546567,-0.062368788,-0.13113716,0.009387901,-0.10496482,-0.16103962,0.4064284861087799,-21.17685317993164,21000,42,500.0,0.0,500,500,0.09719221197974676,0.021919652258487545,0.5359992255887979,0.03461691946028496,48.59610598987338,3.9397981119320886,54.42757094566316,40.6984435510573,0.004136493,0.5897309,0.9991013,-0.99874103,10,48.59610598987338,20000,40,500.0,0.0,500,500,0.09045116009302313,0.005906953514646435,0.10185494971578606,0.07676747934882669,45.22558004651155,1.102719992270525,47.253912958031265,43.55157411137477,45.22558004651155,1.102719992270525,47.253912958031265,43.55157411137477,0.0049331924,0.021538539,0.057170894,-0.03597179,10,45.22558004651155,0.033885934855788946,141.5037094373256,147.26947022601962,0.027783856261521578,0.00815904326736927,9.426611728966236,298.26962022669613,1232.5420663361438,3
26000,0.06521088,0.038841616,-98.9276,89.494644,2.0506551,96.62015,83.95651,89.37802,2.0078263,96.25744,83.94754,89.34534,1.9956224,95.97904,83.684715,-9.549961,0.48870766,-8.208531,-11.365675,0.008912166,0.04180423,0.17934084,-0.10619977,-0.13584663,0.00900307,-0.11226485,-0.16388088,0.301110178232193,-28.259456634521484,26000,52,500.0,0.0,500,500,0.08416583662743568,0.02362709574795293,0.522380036538851,0.03573491333188733,42.082918313717826,4.9452393839030435,47.6303425203404,30.34864225584382,0.0026951907,0.5876286,0.99933165,-0.998989,10,42.082918313717826,25000,50,500.0,0.0,500,500,0.09235963593865536,0.00596650648602725,0.10286826163625754,0.07909842595251221,46.17981796932766,1.4220612539982862,48.55110774611749,43.43135592029395,46.17981796932766,1.4220612539982862,48.55110774611749,43.43135592029395,0.005702176,0.033093885,0.0867809,-0.07762565,10,46.17981796932766,0.03436981700360775,146.5876157330349,148.36991170980036,0.028678308241069317,0.009919085074216127,10.110706439241767,305.14120109239593,1537.6859968258068,4
31000,0.05853085,0.07883683,-106.53467,97.01091,2.0836222,105.9244,91.27247,97.09606,2.0774033,105.83774,91.34254,96.914314,2.042066,105.46727,91.764465,-9.529474,0.52988577,-7.984211,-11.719097,0.010612972,0.06690641,0.29658514,-0.20374468,-0.13039671,0.011292826,-0.09216248,-0.18078509,0.22310146689414978,-35.29018783569336,31000,62,500.0,0.0,500,500,0.08837057698871786,0.036106001552466176,0.5373277348377393,0.035650212632657705,44.18528849435893,4.847809532438,52.22277705294959,37.05907419495419,0.0049425736,0.59080595,0.9985136,-0.99927324,10,44.18528849435893,30000,60,500.0,0.0,500,500,0.09566119408982295,0.006304900184120302,0.10601016177208014,0.0755240125678306,47.830597044911464,1.9423486939553936,50.85124111670437,44.728673733497814,47.830597044911464,1.9423486939553936,50.85124111670437,44.728673733497814,0.005143368,0.049341336,0.12996374,-0.10850549,10,47.830597044911464,0.03403180371969938,148.7618487579748,148.57008739514276,0.028598664794117212,0.009479620959609747,9.094009147956967,306.49805539054796,1844.186750581488,5
36000,0.04887023,0.042485602,-110.60651,101.233635,2.4259484,109.18369,95.503716,101.08737,2.4138598,108.76506,95.27849,101.14674,2.3953297,108.676315,94.89742,-9.501915,0.5079163,-8.154354,-11.506334,0.0011741169,0.0817596,0.29099017,-0.24551143,-0.13051932,0.008820854,-0.0960947,-0.16890255,0.1653275489807129,-42.292327880859375,36000,72,500.0,0.0,500,500,0.08040846176924585,0.024628519624483015,0.5242525299710471,0.02505751150168667,40.20423088462292,6.95896106236169,51.49656942741926,29.890003205087215,0.0020303633,0.589438,0.9993634,-0.99920404,10,40.20423088462292,35000,70,500.0,0.0,500,500,0.07756367039791952,0.01622007490689999,0.10394895539791034,0.04239372426849611,38.78183519895977,1.8569650604827825,41.61822071008296,34.87334375913865,38.78183519895977,1.8569650604827825,41.61822071008296,34.87334375913865,0.011622306,0.061193805,0.1834833,-0.17026274,10,38.78183519895977,0.03508206410333514,143.196775755845,148.84269939688966,0.027975526172667742,0.008089666720479727,9.084385379683226,301.1950077894144,2145.3844999475405,6
41000,0.029178705,0.036685534,-112.06353,102.69589,3.1064806,114.88175,82.050156,102.6703,3.1024134,114.9092,82.1855,102.72789,3.0840178,114.867935,82.4771,-9.3927555,0.6925976,-7.629046,-11.419825,0.009435648,0.12630951,0.47800806,-0.5670694,-0.13321798,0.01215546,-0.09393613,-0.18253663,0.12253955751657486,-49.10190963745117,41000,82,500.0,0.0,500,500,0.07500066155352203,0.023950330795779642,0.25,0.033340975559618374,37.500330776761004,6.407141414484261,48.74863324401651,28.942098386402442,0.0031221018,0.5932093,0.99906015,-0.9997213,10,37.500330776761004,40000,80,500.0,0.0,500,500,0.09007057611330997,0.0324732699294975,0.5226802097450366,0.033914739112343134,45.03528805665497,3.5686602623033683,51.32993927694828,39.19389837121446,45.03528805665497,3.5686602623033683,51.32993927694828,39.19389837121446,0.014618521,0.10649214,0.32563555,-0.24437,10,45.03528805665497,0.03461601724848151,156.22369744908065,148.80509209400043,0.0294700819067657,0.009665574878454208,9.11429406190291,314.2168352790177,2459.604015684221,7
46000,0.030190432,0.027741954,-112.21428,103.01424,2.083856,110.024895,97.018486,102.943405,2.0815377,109.946465,97.033424,102.97165,2.0879061,110.155914,97.00017,-9.254045,0.8751808,-6.65121,-12.107034,-0.00083657715,0.17000276,0.62909853,-0.8457628,-0.13629968,0.014605194,-0.09867066,-0.30027193,0.09086134284734726,-55.76603317260742,46000,92,500.0,0.0,500,500,0.08443771017530835,0.056799225795956365,0.5214540052372045,0.023654120321874597,42.21885508765418,14.13816555368544,80.66919619889775,28.76390720502183,-0.0046389922,0.5933853,0.9986888,-0.9982205,10,42.21885508765418,45000,90,500.0,0.0,500,500,0.07735228275411657,0.018437138851046964,0.10968670931167734,0.028780977657279147,38.67614137705829,2.702262693421585,44.951397733886076,34.5674811471109,38.67614137705829,2.702262693421585,44.951397733886076,34.5674811471109,0.005518715,0.1378766,0.40603992,-0.33109412,10,38.67614137705829,0.03374906908720732,161.48976816004142,151.61607700772583,0.028388557955622673,0.009615567978471518,9.56982792261988,322.74742628540844,2782.3541445448063,8
51000,0.043965686,0.03802348,-111.19536,102.011055,2.9473755,110.45535,90.92873,102.01324,2.9719408,110.74424,90.50404,101.96993,2.9858186,110.54814,90.64143,-9.169112,0.9246685,-6.7141623,-12.021591,0.005681502,0.20172289,0.7999676,-1.0286415,-0.13133514,0.020112827,-0.065296605,-0.29685056,0.06739867478609085,-62.483192443847656,51000,102,500.0,0.0,500,500,0.05865900143885285,0.03744252017748058,0.5366252720165708,0.011527363228108184,29.329500719426438,6.8799694221474805,39.252647903334456,18.668835001903943,-0.0031465515,0.59775126,0.99868137,-0.9993479,10,29.329500719426438,50000,100,500.0,0.0,500,500,0.0821902660797448,0.04735196524519258,0.5202421224768458,0.032703396853840425,41.09513303987239,4.591693718548628,50.13169526363634,32.609249173591664,41.09513303987239,4.591693718548628,50.13169526363634,32.609249173591664,0.0034292059,0.15847033,0.42411166,-0.44521353,10,41.09513303987239,0.034280919935554266,152.39255411783233,148.56509224465117,0.028566305059939623,0.007629214785993099,9.136132754851133,310.1642555571161,3092.521170862019,9
56000,0.0571938,0.03968501,-108.7552,99.85063,3.3498263,109.921074,79.875145,99.78707,3.3314178,109.21628,79.75818,99.72426,3.3201795,109.03307,79.75771,-8.933022,1.1843921,-5.0780277,-12.695848,0.009194848,0.25376207,0.8770945,-1.3224034,-0.13064297,0.024649777,-0.06268456,-0.40903383,0.050038814544677734,-68.67658996582031,56000,112,500.0,0.0,500,500,0.061248595202882075,0.031176436735457787,0.50990734663837,0.010717845458761616,30.62429760144102,5.656339170699968,40.78821030160613,22.189729297646004,-0.00014847609,0.59942985,0.9998328,-0.9988262,10,30.62429760144102,55000,110,500.0,0.0,500,500,0.0649642744033151,0.03429296883754503,0.5201488872146808,0.013155046002900184,32.48213720165756,5.387586102625897,43.15582412576685,26.613493178713846,32.48213720165756,5.387586102625897,43.15582412576685,26.613493178713846,-0.007114408,0.16903165,0.5922427,-0.7992622,10,32.48213720165756,0.03391065588220954,148.75239843409508,147.43436977081,0.027906037867069244,0.009662443771958351,8.768748508300632,305.02699585072696,3397.5509383529425,10
61000,0.048381343,0.033294346,-106.001175,97.602066,2.6087503,106.67187,89.44383,97.657974,2.6060245,106.62705,89.473236,97.69379,2.5982542,106.66194,90.00052,-8.349346,1.5142418,-3.0512135,-13.165033,0.010760759,0.33344844,1.0585127,-1.5665022,-0.14574201,0.03417943,-0.038376506,-0.35553253,0.037192631512880325,-73.55949401855469,61000,122,500.0,0.0,500,500,0.09815105418530115,0.13126757712548145,0.5268208097520489,0.01161042996977217,49.07552709265056,58.43566587456153,223.70162847330286,24.61520684958283,-0.014456505,0.6016539,0.99943817,-0.9996001,10,49.07552709265056,60000,120,500.0,0.0,500,500,0.06990931093917868,0.014082321592479342,0.11044409762583263,0.045357526264817385,34.954655469589355,2.354184821184041,38.2859596585836,29.892911067337046,34.954655469589355,2.354184821184041,38.2859596585836,29.892911067337046,-0.02658033,0.14793496,0.66426283,-0.5611706,10,34.954655469589355,0.03425739286467433,147.16433053091168,148.7987654400058,0.027712929993867874,0.008196942042559385,9.105580552946776,305.13884378876537,3702.692485500127,11
66000,0.039723948,0.032550424,-102.61395,94.56513,2.7866704,102.77766,75.6908,94.592224,2.7854083,102.79455,75.7536,94.60863,2.8097372,102.88429,75.29656,-7.987929,2.1679208,-1.2451565,-18.542347,-0.045997534,0.4136409,1.1717899,-2.0355418,-0.1461085,0.048701108,-0.0056031435,-0.44303358,0.02771064266562462,-78.84092712402344,66000,132,500.0,0.0,500,500,0.06817621935790191,0.03417737810377579,0.5233091140834281,0.013471714839541168,34.088109678950964,9.921053427480448,50.12928332724538,20.84866947513037,-0.023227658,0.611097,0.9992618,-0.9990983,10,34.088109678950964,65000,130,500.0,0.0,500,500,0.08219989035378389,0.046432815620011766,0.5190817607650253,0.014427615267512836,41.09994517689195,8.591905161881174,58.904921451353964,27.867464249655857,41.09994517689195,8.591905161881174,58.904921451353964,27.867464249655857,-0.033518188,0.28468892,0.8048938,-0.93143237,10,41.09994517689195,0.03427683701738715,152.96647804277018,150.67538761906326,0.02789447084069252,0.007613616995513439,9.262209112290293,312.9738596989773,4015.6690058838576,12
71000,0.02873122,0.031682756,-98.73668,91.46903,2.1931353,97.86206,83.62621,91.506294,2.1901233,97.88627,83.815125,91.47266,2.198697,97.96601,83.35555,-7.1998215,2.1922092,0.020325184,-11.425254,-0.027656587,0.49828938,1.8323667,-2.2038302,-0.16940965,0.061373655,-0.020852493,-0.5642342,0.02067640796303749,-82.2228775024414,71000,142,500.0,0.0,500,500,0.0928635673193162,0.0789354227340254,0.5213359216386854,0.01308495780131605,46.4317836596581,12.353744966538201,68.17999495676281,18.19211666753974,-0.021311533,0.6140095,0.9990371,-0.9990266,10,46.4317836596581,70000,140,500.0,0.0,500,500,0.08789824632602367,0.03531168182388819,0.5253189552265674,0.02491529881439858,43.94912316301183,8.20219319377769,56.86812214609886,34.424157329789104,43.94912316301183,8.20219319377769,56.86812214609886,34.424157329789104,0.0035259202,0.32426393,0.911072,-0.9981396,10,43.94912316301183,0.034461725037544966,150.7854364500381,155.19346684915945,0.027613110840320587,0.009468570351600647,9.52812349004671,315.57857019547373,4331.250260167755,13
76000,0.030022617,0.03210515,-95.29506,88.43927,2.1293697,94.32731,82.16058,88.4857,2.1329687,94.298874,81.985016,88.46116,2.1202364,94.69418,81.92148,-6.803733,2.3176117,-0.25546217,-12.902725,-0.017467786,0.5556014,1.7694615,-2.1737127,-0.1716393,0.07226423,0.05480567,-0.656796,0.01545251626521349,-86.74519348144531,76000,152,500.0,0.0,500,500,0.06781218155581158,0.030614203718527522,0.11585030778058544,0.011545974297102052,33.906090777905774,11.083526183456271,50.48572816304241,20.148040842375785,-0.025553951,0.62202954,0.99879295,-0.9989248,10,33.906090777905774,75000,150,500.0,0.0,500,500,0.07415861542564436,0.03690946586624952,0.5045575851735072,0.012693205464753221,37.07930771282217,13.94424419534465,55.206197732004185,19.16862897570991,37.07930771282217,13.94424419534465,55.206197732004185,19.16862897570991,-0.027477264,0.36948407,0.95276767,-0.996249,10,37.07930771282217,0.034434199798852205,153.84669650299475,152.0354956202209,0.02870115078985691,0.009501620195806026,9.457840092014521,315.4126691860147,4646.665660084225,14
81000,0.034345746,0.02979114,-90.472855,84.71234,3.0635154,95.99177,68.57133,84.72725,3.0839565,96.454056,68.82322,84.69767,3.0912058,96.27145,68.71101,-5.7013817,3.0075471,4.5579395,-13.553684,0.0025729372,0.6544226,2.178433,-2.301595,-0.19282065,0.09292933,0.040682998,-0.6528196,0.011568335816264153,-87.85236358642578,81000,162,500.0,0.0,500,500,0.051163203758693994,0.03438452149980391,0.5051017919342644,0.00600561805014789,25.581601879347005,5.967998730240115,39.92619760657093,16.433043295964385,0.0008295986,0.63321835,0.9990945,-0.9992423,10,25.581601879347005,80000,160,500.0,0.0,500,500,0.03883016614926779,0.030962396565015694,0.11992407684109099,0.012018013146648493,19.4150830746339,5.23305595313351,34.82909795313244,16.28653116884605,19.4150830746339,5.23305595313351,34.82909795313244,16.28653116884605,0.022854347,0.45445415,0.9911558,-0.996063,10,19.4150830746339,0.03448846423998475,143.72948855999857,149.05118792597204,0.030155898071825504,0.009620525874197483,9.174841232132167,302.0297826062888,4948.698107703589,15
86000,0.03972575,0.038191706,-86.36317,81.675865,2.846832,92.14202,59.280655,81.63982,2.8653724,92.324585,59.182568,81.66736,2.875145,91.69226,59.107265,-4.665966,3.6605837,7.9214816,-15.134169,0.02004624,0.7220532,3.0177119,-3.2035146,-0.20447473,0.10249237,-0.010927169,-0.7837799,0.008661097846925259,-88.63776397705078,86000,172,500.0,0.0,500,500,0.06504209766441141,0.057096570623109216,0.5109008218678117,0.006202671377151303,32.521048832205715,6.96389679859176,42.35021593206442,19.840726043794245,0.02642687,0.65494007,0.9998423,-0.999579,10,32.521048832205715,85000,170,500.0,0.0,500,500,0.06796351341653545,0.03463197868852257,0.5052915413342312,0.011736779522589613,33.9817567082677,9.527877055506712,54.30308403616103,23.688684681510665,33.9817567082677,9.527877055506712,54.30308403616103,23.688684681510665,0.019454895,0.4446372,0.98517954,-0.99704254,10,33.9817567082677,0.03422712441533804,149.3254005140625,148.46723612817004,0.027587655931711197,0.008712837006896734,9.663339531049132,307.5265037906356,5256.227294208016,16
91000,0.053148784,0.039724406,-82.19095,78.49529,2.4813263,88.531105,64.91889,78.47823,2.4930017,88.33046,65.14243,78.55039,2.5360186,88.01173,65.17118,-3.6622581,3.349689,6.9230113,-11.921735,0.013763608,0.8030943,2.5747228,-2.7893207,-0.2228963,0.11286871,0.1849181,-0.67838055,0.0065245600417256355,-88.87474060058594,91000,182,500.0,0.0,500,500,0.05200063442970441,0.038347391198042396,0.5073647241579153,0.002841707919270617,26.000317214852203,8.591552887184852,44.95641406408022,19.107722604175187,0.04265887,0.65717137,0.99964863,-0.9992577,10,26.000317214852203,90000,180,500.0,0.0,500,500,0.051640350897575925,0.039556844188670184,0.25,0.008593872251347487,25.82017544878796,13.674894143715852,57.10949613791796,15.50786449449574,25.82017544878796,13.674894143715852,57.10949613791796,15.50786449449574,0.044503592,0.5090101,0.9953365,-0.999755,10,25.82017544878796,0.034314194694161415,147.63424392510206,147.67446805816144,0.029406667221337557,0.007905089296400547,9.517246895004064,304.89758482947946,5561.127593290061,17
96000,0.038007695,0.038607918,-77.026825,75.40964,2.730418,84.8778,59.17262,75.385635,2.729053,84.79722,59.016582,75.36946,2.7489579,84.79454,59.231834,-1.5735381,4.1734447,16.279892,-10.755688,0.024352038,0.95074236,2.8876555,-2.9766493,-0.25525886,0.1181418,0.09459695,-0.7580739,0.004943369422107935,-82.68684387207031,96000,192,500.0,0.0,500,500,0.046272246226142726,0.03502054845140998,0.5105237257970902,0.0029642972658472516,23.13612311307136,7.53962881319957,39.18262770828215,14.407063362802988,0.018008828,0.689905,0.9999159,-0.9997039,10,23.13612311307136,95000,190,500.0,0.0,500,500,0.06370079627109242,0.03130825790172916,0.5320255125820185,0.01290333046548274,31.850398135546197,8.603426957168939,43.828879090273496,15.093210743662633,31.850398135546197,8.603426957168939,43.828879090273496,15.093210743662633,-0.006732884,0.5775641,0.9996438,-0.99969095,10,31.850398135546197,0.03453650092706084,149.19986548786983,149.22064605075866,0.027503095101565123,0.008722701109945774,9.084113237913698,307.57538707368076,5868.705778951291,18
101000,0.04897201,0.043536957,-70.31847,72.23697,3.0552847,81.14687,54.052616,72.24432,3.0510597,81.17188,54.12547,72.22475,3.041878,81.23625,53.896996,2.0108843,5.402559,22.256346,-12.211479,0.023369173,1.14293,3.1321225,-4.1747055,-0.30706617,0.13975994,0.06375053,-0.78415394,0.003802776336669922,-66.80078125,101000,202,500.0,0.0,500,500,0.055518584916314145,0.031908211105025536,0.5270011688842018,0.012784867921840207,27.75929245815707,4.413850833506191,34.5849622491861,20.394570455369394,0.024005491,0.69066656,0.9999712,-0.9999399,10,27.75929245815707,100000,200,500.0,0.0,500,500,0.056515021662711204,0.031124379280660495,0.11762255216406736,0.013791605344600319,28.257510831355603,9.728813185965413,54.49064096338361,19.13398207824519,28.257510831355603,9.728813185965413,54.49064096338361,19.13398207824519,0.02271709,0.5980945,0.9991208,-0.99988115,10,28.257510831355603,0.034858353435993195,145.22556608403102,145.19408533070236,0.028462942223995924,0.008287346921861172,9.569087360985577,300.0603474183008,6168.768852159381,19
106000,0.040246274,0.054170046,-66.52384,69.27452,2.967115,75.43009,50.755974,69.237976,2.9485202,75.2666,50.499496,69.315765,2.980101,75.82006,50.82699,2.800859,6.2015543,22.321571,-11.303904,-0.010128117,1.1960694,3.7959828,-3.7106853,-0.3006254,0.13994548,0.28366038,-0.80268633,0.002966740168631077,-65.17964172363281,106000,212,500.0,0.0,500,500,0.05263122404020485,0.050207716451109836,0.5406910956377149,0.002624802287369693,26.315612020102424,6.125200098512205,35.876730701372956,12.421225080632272,-0.00016653922,0.6671627,0.9998942,-0.99995434,10,26.315612020102424,105000,210,500.0,0.0,500,500,0.04649105695856997,0.02917004524909373,0.11865369920030476,0.011752507296059492,23.245528479284978,3.4567314838123995,31.02863651202152,19.49588743072414,23.245528479284978,3.4567314838123995,31.02863651202152,19.49588743072414,0.02860071,0.6182325,0.99997,-0.9998896,10,23.245528479284978,0.03434400213882327,144.17811733530834,147.3586524799466,0.027691387105733156,0.009520015213638544,9.530867150984704,301.13919237069786,6469.9107045941055,20
