replay_buffer/size,trainer/tdrp Loss,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
56000,[4654.4805],0.0051162164,0.004791097,-52.250656,47.597195,0.61112213,50.056305,45.73357,47.631332,0.60622346,49.707592,45.676865,47.611115,0.6085422,49.64033,45.66366,-4.6532583,0.5598898,-2.6636715,-6.3325353,-0.02589021,0.15134312,0.55102885,-0.6752144,-0.11398215,0.018423095,-0.036504008,-0.1707406,0.04987303540110588,-34.93619155883789,56000,112,500.0,0.0,500,500,0.00297716599663797,0.006340848943192891,0.0708020878730468,1.4203803411216853e-10,1.4885829983189853,1.7103540106275832,5.848947413692517,0.09896703565781702,-0.015242451,0.59567934,0.99987245,-0.9988647,10,1.4885829983189853,55000,110,500.0,0.0,500,500,0.027669905651004034,0.02506017325582732,0.0845369626917912,1.2570824448360218e-05,13.834952825502024,11.090285631617704,37.37361345259829,4.401093359286582,13.834952825502024,11.090285631617704,37.37361345259829,4.401093359286582,-0.025540872,0.0419788,0.18775465,-0.26651362,10,13.834952825502024,0.037375558167696,100.9609508793801,101.69440693501383,0.04179311543703079,0.013031323440372944,17.084718282334507,219.83227609377354,2428.4832830512896,10
61000,[4681.3945],0.003531245,0.0050822776,-50.75235,46.127747,0.68117803,47.951244,42.61999,46.164192,0.6830543,48.019238,42.611725,46.131943,0.6891191,48.047153,42.553127,-4.6184435,0.75971335,0.63377535,-6.3893375,-0.009383285,0.19892937,1.3983396,-0.94140685,-0.11737759,0.021332769,-0.018198123,-0.3773919,0.03699498996138573,-38.30223083496094,61000,122,500.0,0.0,500,500,0.0017208114240388568,0.005026669790099298,0.05610846933621276,2.1123380822274385e-13,0.8604057120194281,1.21125394679147,4.331819272049515,0.08079530586827338,-0.01160083,0.59699464,0.9989233,-0.99923074,10,0.8604057120194281,60000,120,500.0,0.0,500,500,0.017864611610780134,0.01803298483448957,0.06580571842952138,1.1049375188587618e-05,8.932305805390067,6.938191831047529,23.689550226601913,1.8970096648475405,8.932305805390067,6.938191831047529,23.689550226601913,1.8970096648475405,-0.022052601,0.044060856,0.25791594,-0.31291533,10,8.932305805390067,0.04778856597840786,101.09806825220585,101.47983483131975,0.048793917521834373,0.016570325009524822,16.557726222090423,219.2487821141258,2647.735402306542,11
66000,[4710.4614],0.0027662176,0.0028780564,-49.07941,44.590683,0.67065245,47.224815,42.426414,44.580338,0.66882527,47.22872,42.45282,44.585373,0.6726978,47.286633,42.35612,-4.504259,0.9095946,-0.017201006,-6.8344097,-0.027107896,0.23926452,1.386759,-1.0208188,-0.111519165,0.02754342,-0.028609144,-0.33808506,0.02745433896780014,-41.35703659057617,66000,132,500.0,0.0,500,500,0.0022502725251102667,0.007641213467441202,0.07842991649852675,7.851497230149107e-13,1.1251362625551335,1.7825786350848352,6.051885464930838,0.035267185587666505,-0.010334807,0.60277694,0.9990656,-0.99910295,10,1.1251362625551335,65000,130,500.0,0.0,500,500,0.009164338268782107,0.015150948398132136,0.08341381705733436,3.954891969470964e-13,4.582169134391057,5.030219500252821,19.052122138324293,0.8469974033606131,4.582169134391057,5.030219500252821,19.052122138324293,0.8469974033606131,-0.022791062,0.07064357,0.55975294,-0.6157329,10,4.582169134391057,0.04767450224608183,100.44801082275808,102.4498855471611,0.048616670072078705,0.015537573955953121,16.319455727003515,219.3291808431968,2867.0690779285505,12
71000,[4767.496],0.004987185,0.0026087104,-47.322273,42.94594,0.71688974,45.17063,40.055077,42.89878,0.719146,45.111633,39.90295,42.89607,0.72162944,45.13628,40.02007,-4.408141,1.0561779,-1.2593093,-7.1919785,-0.04666423,0.29660803,1.6347804,-1.5093434,-0.12513332,0.032956522,0.00020481739,-0.42540914,0.020389143377542496,-44.40568542480469,71000,142,500.0,0.0,500,500,0.0015754919422897213,0.006336789736268032,0.06989370292351563,2.3704649354527874e-13,0.7877459711448608,1.2444686510764162,3.323931207215413,0.028795650323613323,-0.017154837,0.59942937,0.99932283,-0.9983843,10,0.7877459711448608,70000,140,500.0,0.0,500,500,0.003102071954699757,0.007113161302132952,0.05377118911602981,3.2487901258093643e-14,1.5510359773498792,1.2345936004476814,3.558841708606064,0.19634438412565608,1.5510359773498792,1.2345936004476814,3.558841708606064,0.19634438412565608,-0.03517521,0.16326395,0.81311834,-0.87068826,10,1.5510359773498792,0.043960983864963055,101.32241224590689,102.4147318629548,0.0377121577039361,0.020686927251517773,15.979210964404047,219.81871514208615,3086.8906577965245,13
76000,[4549.293],0.0026898463,0.0030462993,-45.58383,41.185104,0.6234506,42.98005,39.12735,41.219616,0.6221897,43.006165,39.23786,41.20101,0.62957966,42.962772,39.181904,-4.3897543,1.1394646,0.7028414,-8.043856,-0.02618142,0.34789902,1.8958333,-1.2249738,-0.12556389,0.044048216,0.0066170683,-0.57733446,0.015161956660449505,-47.707923889160156,76000,152,500.0,0.0,500,500,0.002152817675115732,0.007674335444129619,0.0761733569936571,4.579669976578771e-15,1.076408837557866,2.626115737421917,8.932240251760128,0.020731997810131395,-0.015992127,0.6133641,0.9989044,-0.9990811,10,1.076408837557866,75000,150,500.0,0.0,500,500,0.0012247191888809183,0.0030096833179921044,0.022474237333027863,2.440131430248016e-13,0.6123595944404592,0.3537257549439609,1.4449545505233634,0.2574704271949428,0.6123595944404592,0.3537257549439609,1.4449545505233634,0.2574704271949428,-0.045927364,0.19530152,0.7188448,-0.76610786,10,0.6123595944404592,0.043563331477344036,99.07807681150734,101.5810521254316,0.04562302678823471,0.014629168435931206,16.21990239713341,216.98284686077386,3303.877152144909,14
81000,[4574.6025],0.0037691176,0.0055263746,-43.397552,39.484146,0.6514322,41.471313,37.3828,39.52016,0.6528829,41.509476,37.415287,39.486134,0.6522041,41.510094,37.376545,-3.8988953,1.5596985,3.955502,-7.768715,0.05252586,0.44393098,2.0324214,-1.9801614,-0.1268134,0.058592822,0.16026701,-0.45750666,0.011289766058325768,-48.865901947021484,81000,162,500.0,0.0,500,500,0.001631496639458938,0.004944774242692117,0.05924082971063184,8.936462680964041e-13,0.8157483197294699,0.8353857648654002,2.618500916400402,0.04211799182646486,-0.0052422713,0.6145864,0.9992286,-0.999497,10,0.8157483197294699,80000,160,500.0,0.0,500,500,0.007905512572451503,0.01425969299475621,0.07931921585638949,1.0368761405032956e-11,3.952756286225752,2.156473534917609,7.697339664366497,1.1822463154114469,3.952756286225752,2.156473534917609,7.697339664366497,1.1822463154114469,-0.019990237,0.2242781,0.93628097,-0.7559325,10,3.952756286225752,0.044041140004992485,98.30037678219378,101.3816490219906,0.03471305873245001,0.017474554479122162,17.439043161459267,217.2172977188602,3521.0984740443528,15
86000,[4634.8906],0.0042107007,0.0030568372,-41.30783,37.71995,0.62414306,39.745323,34.145126,37.752464,0.62145555,39.805565,34.37594,37.762848,0.62547964,39.77038,33.937923,-3.5702238,1.6623904,6.7038927,-7.694413,0.02427016,0.50668746,2.0626209,-2.2516499,-0.13117711,0.0772376,0.26336062,-0.58863497,0.008416215889155865,-50.49715805053711,86000,172,500.0,0.0,500,500,0.0014798668489342899,0.005566551673670841,0.06548649067783764,1.1129985821867194e-14,0.7399334244671447,0.559007210440616,2.138678405483461,0.1301908430906269,0.041354347,0.6297376,0.9998039,-0.9994653,10,0.7399334244671447,85000,170,500.0,0.0,500,500,0.006217976083565538,0.03000849674615019,1.0,1.5759615834554097e-13,3.108988041782768,1.8618478965831828,6.279309590753065,0.599525708507128,3.108988041782768,1.8618478965831828,6.279309590753065,0.599525708507128,0.04673885,0.3093421,0.99151886,-0.92588836,10,3.108988041782768,0.04571787267923355,97.98079267516732,99.72052264027297,0.041187276132404804,0.014278005808591843,16.175576749257743,213.97807521931827,3735.079590932466,16
91000,[4525.04],0.002176803,0.003162285,-39.2166,36.02405,0.54774445,37.39601,34.070442,36.02012,0.553278,37.52637,34.032337,36.01914,0.5503894,37.40139,34.053135,-3.1896477,2.0471714,6.7831917,-8.229542,0.04905722,0.59518623,2.401991,-2.301859,-0.12083381,0.092217885,0.31132922,-0.5069612,0.0062969946302473545,-51.63496780395508,91000,182,500.0,0.0,500,500,0.001574026537711349,0.004880207304324995,0.06126726131168679,4.503897255148104e-13,0.7870132688556742,0.6725278860661142,2.432762248491582,0.1829423263065913,0.022409737,0.63890076,0.9995254,-0.99936277,10,0.7870132688556742,90000,180,500.0,0.0,500,500,0.002844202648989739,0.007843709766627733,0.06726195137342775,1.4362074723939244e-09,1.4221013244948686,0.6401244815163979,3.199366959126984,0.7927341216545198,1.4221013244948686,0.6401244815163979,3.199366959126984,0.7927341216545198,0.064390294,0.3798718,0.9968377,-0.9830539,10,1.4221013244948686,0.04303262662142515,97.95834063179791,100.43265916034579,0.05241559259593487,0.02058140654116869,16.369313893839717,214.87634331174195,3949.959492121823,17
96000,[4372.957],0.003223109,0.00193973,-36.697903,34.297836,0.61481476,35.789284,30.35674,34.317432,0.61631054,35.836452,30.411167,34.331123,0.62319535,35.850918,30.30561,-2.383323,2.750501,12.245285,-7.9141197,-0.023231903,0.713616,2.356027,-2.4442387,-0.14899163,0.10844375,0.28917345,-0.61662465,0.004732784815132618,-50.22853088378906,96000,192,500.0,0.0,500,500,0.0007126497197005268,0.002007022457106927,0.025176689377153588,1.582067810090848e-15,0.3563248598502634,0.3526765108869577,1.2208493114082097,0.034667168263263354,0.013222307,0.635472,0.9998052,-0.99994403,10,0.3563248598502634,95000,190,500.0,0.0,500,500,0.002012627200263961,0.00470174496755234,0.028778487456112,6.245004513516506e-16,1.0063136001319808,0.4094984253368287,1.8804665544925883,0.38583962438655794,1.0063136001319808,0.4094984253368287,1.8804665544925883,0.38583962438655794,0.039355356,0.43666807,0.9988787,-0.9991619,10,1.0063136001319808,0.12205685116350651,97.96399581432343,101.05604436062276,0.041166290640830994,0.015114198438823223,15.995505600236356,215.1938831154257,4165.157061065547,18
101000,[4563.166],0.0041772393,0.002521317,-34.527046,32.829586,0.5529983,34.318913,29.792377,32.850113,0.5529053,34.444443,29.823933,32.876526,0.56090206,34.413364,29.70109,-1.6789107,3.5519683,16.35346,-8.3542595,0.04765427,0.8404863,3.4355352,-3.0706449,-0.16359341,0.12531708,0.2977336,-0.7188153,0.0035794060677289963,-48.88203430175781,101000,202,500.0,0.0,500,500,0.0010578344724796287,0.003809787737834565,0.03412632540357893,5.828670879282072e-15,0.5289172362398142,0.4431927889205144,1.1406137812955666,0.05875946513635605,0.009862983,0.6393418,0.9999936,-0.9997591,10,0.5289172362398142,100000,200,500.0,0.0,500,500,0.0023666095857584717,0.009099582543136428,0.20561072112509104,7.216449660063518e-16,1.1833047928792353,1.1153594667578006,4.021689275692325,0.120593741909317,1.1833047928792353,1.1153594667578006,4.021689275692325,0.120593741909317,0.012734568,0.45658967,0.9998994,-0.9986533,10,1.1833047928792353,0.05421117041260004,98.57547930255532,100.35610750876367,0.04694642871618271,0.015162576921284199,17.653511651791632,216.7014186391607,4381.861389213242,19
