replay_buffer/size,trainer/tdrp Loss,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
6000,[4793.4995],21.952692,21.990398,-4.644312,-0.00016624696,0.0016989955,0.005607736,-0.0046024937,-0.0042179544,0.0014861862,-0.000328718,-0.007872252,4.6498775,0.5742538,6.712872,3.1460438,-4.648593,0.556612,-2.944376,-6.3152437,-3.8285296e-05,0.0012116967,0.002979197,-0.0030756644,-0.0005467714,0.0006094582,0.001819077,-0.0021368961,0.9997000694274902,-0.0,6000,12,500.0,0.0,500,500,0.002784084587924228,0.006009275939261227,0.05340187015459295,0.00032111560691119303,1.3920422939621115,1.273848994636306,4.6338211050363425,0.2264474276903386,0.001485272,0.6270507,0.99939895,-0.9998696,10,1.3920422939621115,5000,10,500.0,0.0,500,500,0.0015952800134663254,0.0011418196957273768,0.011484187527497814,0.00031606835950557236,0.7976400067331622,0.5557850988891614,2.2696250698115352,0.22076712369655155,0.7976400067331622,0.5557850988891614,2.2696250698115352,0.22076712369655155,-0.00016121939,0.00128513,0.0023079994,-0.0021786848,10,0.7976400067331622,0.03307218011468649,90.80019083805382,93.9307113410905,0.029643435962498188,0.016546839848160744,9.176772313192487,193.98693694826216,219.13101008534431,0
11000,[4794.905],0.056961317,0.058160014,-22.152828,17.391663,0.5640336,18.779308,14.539848,17.38823,0.57992995,18.738718,14.411624,17.346016,0.58456326,18.935326,14.776169,-4.792224,0.32037812,-3.9949365,-6.4426394,-0.006271684,0.0068548345,0.0081359055,-0.02365826,-0.136973,0.0060753627,-0.11825457,-0.15765804,0.7405508160591125,-3.5383858680725098,11000,22,500.0,0.0,500,500,0.0038338527512231354,0.014073477740524394,0.35328126846765734,0.00030741151374762403,1.9169263756115629,2.2183814938940793,8.032337419391999,0.21853326737818457,-0.008401242,0.5849274,0.9988628,-0.9973352,10,1.9169263756115629,10000,20,500.0,0.0,500,500,0.0017055471343018155,0.0011387576059849025,0.008442042407111638,0.0002692837978428341,0.8527735671509079,0.5420505687014853,1.8507331300495515,0.134837555735681,0.8527735671509079,0.5420505687014853,1.8507331300495515,0.134837555735681,-0.0063151447,0.0068024583,0.0054161614,-0.021155177,10,0.8527735671509079,0.03273083548992872,91.36060914583504,95.11781316343695,0.030009586364030838,0.01246059313416481,9.36274307500571,195.91636639926583,415.04987174551934,1
16000,[4785.267],0.026950765,0.026622394,-34.20513,29.435658,0.71199876,30.947065,26.05815,29.464588,0.69241625,30.976217,26.298985,29.45442,0.7110987,31.09172,26.214247,-4.7860475,0.29280904,-3.962934,-6.234813,-0.0020446829,0.011410299,0.020091077,-0.029473463,-0.13016115,0.007007754,-0.10851543,-0.15446559,0.5486181378364563,-7.072250843048096,16000,32,500.0,0.0,500,500,0.0027724169639056543,0.005475682770011325,0.048499358106574665,0.0002990106261128388,1.386208481952829,1.4491018989681583,4.3715130602640455,0.14950792781020045,0.00143685,0.59097743,0.99956435,-0.99970883,10,1.386208481952829,15000,30,500.0,0.0,500,500,0.0012102551027731812,0.000793734118771881,0.006018292929265901,0.0002995466714891149,0.6051275513865904,0.3673388635486415,1.5168784000493793,0.17883795756831744,0.6051275513865904,0.3673388635486415,1.5168784000493793,0.17883795756831744,-0.0027601658,0.009774575,0.014673022,-0.02316144,10,0.6051275513865904,0.032658142037689686,91.4625883763656,94.2631558701396,0.031975825317204,0.010705914348363876,9.019589743576944,194.8206738717854,609.8730023140088,2
21000,[4774.855],0.027807878,0.026819732,-42.703827,37.97238,0.8210463,39.607643,34.70495,37.98787,0.81651855,39.626213,34.75265,37.984737,0.81526035,39.529713,34.74164,-4.748484,0.28549844,-4.049424,-5.701211,-0.0011945172,0.02203876,0.050392695,-0.058352157,-0.1290205,0.00763801,-0.10347852,-0.15121311,0.40642860531806946,-10.574189186096191,21000,42,500.0,0.0,500,500,0.005674745012636488,0.015432904528431823,0.36246601556524416,0.00028263491219382425,2.83737250631824,3.2126483589993122,10.932887039476212,0.2230100089494804,-0.0013661329,0.58993155,0.99734116,-0.9965135,10,2.83737250631824,20000,40,500.0,0.0,500,500,0.0016617921997721663,0.0018690525621860492,0.009352128957650363,0.0002922317486462766,0.8308960998860838,0.8744879743527695,3.3220232944500956,0.18198478907466697,0.8308960998860838,0.8744879743527695,3.3220232944500956,0.18198478907466697,-0.00093872246,0.018168751,0.03207791,-0.04013687,10,0.8308960998860838,0.033084189519286156,91.33771043643355,94.43938853871077,0.03132833540439606,0.012514879927039146,8.96324946731329,194.81727584730834,804.6927514886484,3
26000,[4778.605],0.018418942,0.017947664,-48.40985,43.64855,0.7506891,45.139973,40.629463,43.66139,0.7426348,45.13117,40.663246,43.590584,0.7342958,45.033154,40.796024,-4.772849,0.30906758,-3.840506,-5.9813485,-0.009300659,0.029042298,0.08146546,-0.1182399,-0.13414392,0.0104886275,-0.10689464,-0.16209958,0.30110999941825867,-14.127180099487305,26000,52,500.0,0.0,500,500,0.0041039395259264266,0.008610741823816387,0.08023877924917006,0.00019098236351007265,2.0519697629632168,2.6512906040329476,8.826388082600586,0.1827110035646145,-0.0077433647,0.5865509,0.9992388,-0.99898076,10,2.0519697629632168,25000,50,500.0,0.0,500,500,0.007837168818846782,0.013381678211697175,0.06086858743975901,0.00028531463240555327,3.91858440942339,5.464984136365389,17.617206399279457,0.14351798699661758,3.91858440942339,5.464984136365389,17.617206399279457,0.14351798699661758,-0.009518006,0.02241779,0.042247944,-0.09325268,10,3.91858440942339,0.03301901463419199,91.35529248323292,94.80494368076324,0.03015049733221531,0.010957620106637478,8.976930223405361,195.21129351947457,999.9065902438015,4
31000,[4774.033],0.014485665,0.01416673,-51.8319,47.08471,0.788129,48.7461,44.099766,47.082306,0.7741383,48.721287,44.121296,47.121437,0.77622724,48.789013,44.079285,-4.769258,0.31633633,-3.9556842,-5.8334627,-0.0052691973,0.049881242,0.19468987,-0.22945008,-0.12514961,0.008595229,-0.0916813,-0.16122344,0.22308625280857086,-17.652673721313477,31000,62,500.0,0.0,500,500,0.004161726593174083,0.00693180934797734,0.05651250001435464,0.0002867155546102395,2.0808632965870313,1.848886522588879,6.826946323788374,0.28083301890637985,-0.0034428819,0.59141374,0.99790084,-0.9985717,10,2.0808632965870313,30000,60,500.0,0.0,500,500,0.008017937828192542,0.011602495817023712,0.04960690300271639,0.0002784101954008466,4.008968914096268,5.47540215375146,19.07473877278551,0.2707940602988863,4.008968914096268,5.47540215375146,19.07473877278551,0.2707940602988863,-0.005110008,0.022771966,0.075605735,-0.14060812,10,4.008968914096268,0.03280770219862461,92.05179758928716,93.90372950397432,0.030261214822530746,0.011170248501002789,9.010055213235319,195.03982147201896,1194.9489055778831,5
36000,[4755.655],0.009860289,0.010394006,-53.590515,48.846798,0.74489284,50.34582,46.04882,48.8308,0.7404874,50.296947,45.983963,48.838047,0.74507976,50.405876,45.960854,-4.7726526,0.3490535,-3.6732478,-6.729338,-0.0096875215,0.07519005,0.31059298,-0.4028743,-0.12168973,0.009881816,-0.090852655,-0.1569626,0.16529898345470428,-21.187238693237305,36000,72,500.0,0.0,500,500,0.0031148942832928336,0.007336908304874241,0.08551914841796891,0.00030048263195494576,1.5574471416464166,2.0298129246797423,7.171540127954692,0.2150781825916345,-0.002277476,0.59140605,0.99938565,-0.99689186,10,1.5574471416464166,35000,70,500.0,0.0,500,500,0.0016712156933875292,0.0013254868427151993,0.006079341896581281,0.0002958078913252837,0.8356078466937656,0.4994571689759143,1.7540359585660743,0.21690487138969622,0.8356078466937656,0.4994571689759143,1.7540359585660743,0.21690487138969622,-0.008872984,0.026673222,0.10659855,-0.16762733,10,0.8356078466937656,0.03301538247615099,90.76608899515122,94.80787065438926,0.030059851706027985,0.010076128877699375,9.004219100810587,194.65133011341095,1389.6027145283297,6
41000,[4766.9736],0.009395316,0.0069464543,-54.34927,49.629906,0.85105586,51.678226,46.89811,49.616512,0.8597211,51.71828,46.88268,49.605053,0.8581709,51.64242,46.86022,-4.749449,0.46534908,-3.2051616,-6.357663,0.0029994217,0.093376994,0.4373833,-0.51324785,-0.11680397,0.011071875,-0.07333378,-0.15964612,0.12249664217233658,-24.66646385192871,41000,82,500.0,0.0,500,500,0.004768546780236427,0.008013722094173904,0.06176439176775165,0.0002796683648143005,2.3842733901182185,2.0981861362720866,6.472052008702369,0.15719357044346954,0.0040250146,0.59316295,0.99892676,-0.9997069,10,2.3842733901182185,40000,80,500.0,0.0,500,500,0.0108905966410304,0.015788520518550283,0.04587492596393507,0.0002880132266128487,5.445298320515201,7.548736420301896,20.512135750258743,0.27447328951259464,5.445298320515201,7.548736420301896,20.512135750258743,0.27447328951259464,-0.005733775,0.03363182,0.12876992,-0.2563834,10,5.445298320515201,0.033214510418474674,91.4388432847336,94.47604707442224,0.03064912185072899,0.010084200650453568,8.032463824376464,194.02130201645195,1583.6265154695138,7
46000,[4726.9214],0.0067936936,0.0052964487,-54.242252,49.526733,0.76975566,51.57785,47.197224,49.522835,0.77103937,51.496017,47.158073,49.53981,0.7731485,51.731422,47.183483,-4.73543,0.506683,-3.2940817,-6.3180494,-0.010418611,0.12299004,0.68191695,-0.6596406,-0.12171163,0.011514517,-0.073792286,-0.16452068,0.0907997190952301,-28.15094757080078,46000,92,500.0,0.0,500,500,0.0038653952101802154,0.008168358953434405,0.06754576913761234,0.00015659241516599028,1.9326976050901081,2.0964173733728777,7.409959479495429,0.21319226691184204,-0.00015096049,0.5945283,0.9981224,-0.9984728,10,1.9326976050901081,45000,90,500.0,0.0,500,500,0.006719749085943337,0.009150898388709689,0.04787001034398698,0.0002783357388462803,3.359874542971668,3.75614744191717,9.994021198947156,0.14997064649498082,3.359874542971668,3.75614744191717,9.994021198947156,0.14997064649498082,-0.011133222,0.035845898,0.19039471,-0.3404538,10,3.359874542971668,0.033303817734122276,92.45799649320543,94.8751125568524,0.031040577217936516,0.012639645487070084,10.589885065332055,197.999978155829,1781.6290121152997,8
51000,[4749.47],0.007654189,0.0061771814,-53.448925,48.804268,0.9146676,52.734314,46.011414,48.784275,0.9114325,52.68243,45.981613,48.773216,0.9091821,52.616188,46.023884,-4.6615343,0.55583286,-2.7457376,-6.152591,-0.011930821,0.16869193,0.7752322,-0.5931107,-0.119777896,0.017079141,-0.058579408,-0.1908696,0.06732949614524841,-31.461162567138672,51000,102,500.0,0.0,500,500,0.004929850753025272,0.015014713562635727,0.35378664738861126,0.0002921065700291824,2.4649253765126344,2.6805838743539154,7.274427911198308,0.16502185279637505,-0.0046565323,0.5979658,0.99787986,-0.9987486,10,2.4649253765126344,50000,100,500.0,0.0,500,500,0.0077074337848608366,0.012174806677440848,0.04137318618188312,0.0002951811277460025,3.8537168924304197,5.977690005120448,19.18194650144384,0.1662333368452785,3.8537168924304197,5.977690005120448,19.18194650144384,0.1662333368452785,-0.020819113,0.057964213,0.24042976,-0.43546763,10,3.8537168924304197,0.03322361782193184,92.4124091938138,94.5657118735835,0.03065344039350748,0.010054657235741615,8.982215262018144,196.03426804486662,1977.665914987214,9
