replay_buffer/size,trainer/tdrp Loss,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
56000,[4715.6206],0.0047769756,0.005300578,-52.233803,47.65009,0.7196873,49.97298,45.245987,47.638588,0.7118258,49.982304,45.260155,47.660492,0.7189199,50.0066,45.210667,-4.5938764,0.69918114,-2.0658627,-7.0768957,0.0035712451,0.18937397,0.70363814,-0.739774,-0.11667569,0.019066552,-0.027618747,-0.20169398,0.04992383345961571,-34.746368408203125,56000,112,500.0,0.0,500,500,0.0020871692317142553,0.00820539187655108,0.35260645753062647,0.00014379592450628473,1.0435846158571283,1.246433942764542,3.8643607079299733,0.15948876350420738,0.0005459955,0.598798,0.99994683,-0.99891496,10,1.0435846158571283,55000,110,500.0,0.0,500,500,0.0058121856696226725,0.0030088936422282583,0.010641322512237927,0.0005341250167866018,2.9060928348113357,1.3552319539331028,4.356875808253927,0.8880710254743261,2.9060928348113357,1.3552319539331028,4.356875808253927,0.8880710254743261,0.0017712509,0.04645338,0.24134086,-0.3648538,10,2.9060928348113357,0.032177980057895184,95.44171878974885,94.81447870377451,0.028477773070335388,0.012369894422590733,9.258760436438024,199.5879835775122,2169.8860889617354,10
61000,[4678.327],0.0071823495,0.0055026812,-50.713863,46.231426,0.72656965,48.115124,42.802845,46.213005,0.7238317,48.08593,42.868797,46.172825,0.7275355,48.08969,42.65885,-4.4962425,0.81510586,-1.7660086,-6.696097,0.009460358,0.2347943,0.85894585,-1.026402,-0.121231906,0.019535434,-0.03852611,-0.21235877,0.03704158216714859,-37.88490295410156,61000,122,500.0,0.0,500,500,0.003404573281871678,0.008067832907355311,0.06564441741048303,0.0002834756767492452,1.7022866409358315,1.7773943492365463,5.745108399088893,0.2042582820752783,0.0042886897,0.596791,0.99869037,-0.9995714,10,1.7022866409358315,60000,120,500.0,0.0,500,500,0.01658522466905223,0.013697899362110813,0.05769289163890291,0.0007273426323026633,8.292612334526117,6.548056244781214,26.067338022862295,1.9829286728368452,8.292612334526117,6.548056244781214,26.067338022862295,1.9829286728368452,-0.0035987755,0.060671866,0.265943,-0.39277497,10,8.292612334526117,0.0324214743450284,96.29677372146398,93.97091202251613,0.030051330104470253,0.012969575822353363,8.494567367248237,198.8376954915002,2368.7265177275985,11
66000,[4748.18],0.0031101364,0.0035158813,-49.016647,44.558403,0.7834191,47.378666,42.024334,44.583725,0.77997696,47.38999,42.02506,44.57785,0.7799897,47.33655,42.068104,-4.449209,0.89970595,-0.70279664,-7.0069056,0.008584456,0.27857095,1.0877247,-1.0584161,-0.12000673,0.025636252,-0.019503213,-0.27251327,0.02749781496822834,-41.14102554321289,66000,132,500.0,0.0,500,500,0.0021428325418786564,0.004696671104685586,0.054361682747990185,0.0002760154840939499,1.0714162709393242,0.9827349745712796,3.3844242887893996,0.1990895372726375,0.013473326,0.5998168,0.99902564,-0.9982948,10,1.0714162709393242,65000,130,500.0,0.0,500,500,0.028131641902776585,0.061267883608403496,0.35266910275209623,1.579666810818114e-05,14.065820951388293,15.396232654939142,45.975724505672275,0.8893706030334327,14.065820951388293,15.396232654939142,45.975724505672275,0.8893706030334327,0.0015262779,0.07345471,0.35202798,-0.5025754,10,14.065820951388293,0.0328585272654891,99.74219335243106,92.77269700914621,0.028085499070584774,0.010112129151821136,9.036076009273529,201.6220225263387,2570.3510107835755,12
71000,[4780.3887],0.004652187,0.0044885147,-47.292465,42.924774,0.7304519,45.397663,40.95667,42.937096,0.73621035,45.348633,41.012157,42.964184,0.73438144,45.40468,41.010296,-4.361028,0.9498078,-0.75482816,-7.283871,0.03568392,0.32718706,1.4763815,-1.3532884,-0.1329343,0.03639088,-0.009082736,-0.35795242,0.020433643832802773,-44.197532653808594,71000,142,500.0,0.0,500,500,0.0015935816587190686,0.0044422677823012045,0.0514886015549123,0.0002778885110968909,0.7967908293595303,0.6803202885376091,2.1449537449798957,0.16880881252411528,0.017819678,0.5995903,0.99910843,-0.9989351,10,0.7967908293595303,70000,140,500.0,0.0,500,500,0.007547472892585915,0.006581815715051301,0.041528276324027995,0.0003050720020710606,3.7737364462929563,2.5704165479608347,9.185397721951071,0.939668495132554,3.7737364462929563,2.5704165479608347,9.185397721951071,0.939668495132554,0.025297586,0.12730816,0.5146946,-0.67555666,10,3.7737364462929563,0.03213581535965204,93.0696628857404,94.388417346403,0.02809317409992218,0.012506580911576748,9.041712276637554,196.5725280791521,2766.9261085763574,13
76000,[4710.767],0.008495811,0.0035791984,-45.16051,41.362785,0.68161774,43.718052,39.36341,41.316246,0.68150353,43.673523,39.329895,41.289112,0.67917866,43.698196,39.28405,-3.819657,1.3465893,0.7875252,-7.4666767,0.018414408,0.41253567,1.3709491,-1.6339114,-0.13666432,0.055458978,0.05322949,-0.4914663,0.015193438157439232,-45.29755783081055,76000,152,500.0,0.0,500,500,0.009305207708835854,0.03667730021480577,0.5003319183899116,8.861465482630225e-05,4.652603854417913,5.443270360043803,17.613846739470056,0.2563336398719498,0.009324833,0.6140571,0.9988512,-0.99830353,10,4.652603854417913,75000,150,500.0,0.0,500,500,0.031839057147399,0.09601708867922522,0.500388008734142,0.00030907926257981436,15.919528573699505,43.82856168782425,147.39716671150936,0.49347642698159905,15.919528573699505,43.82856168782425,147.39716671150936,0.49347642698159905,0.032049984,0.19585419,0.83164763,-0.8666703,10,15.919528573699505,0.032182784751057625,93.1032329518348,95.27455606963485,0.02831962611526251,0.010759769007563591,9.206996059976518,197.65604726132005,2964.5847422089428,14
81000,[4708.565],0.0022950259,0.002321095,-43.513657,39.51853,0.7462367,41.961674,36.72661,39.523224,0.7524773,42.03708,36.67143,39.531643,0.7544802,41.94958,36.608284,-3.9893508,1.5694165,0.087043405,-9.547499,0.04244798,0.4480849,1.2584468,-1.4621093,-0.13080612,0.058811795,0.07259427,-0.422624,0.011320660822093487,-49.24143600463867,81000,162,500.0,0.0,500,500,0.005009201926568391,0.014068350941204294,0.3531206208905164,2.868627358987297e-08,2.504600963284191,4.04108859418002,14.268495457162615,0.2681225025297235,0.020006016,0.619485,0.9993916,-0.9994599,10,2.504600963284191,80000,160,500.0,0.0,500,500,0.013741361621428364,0.04005684138796792,0.5003131612759256,0.0003089561730990952,6.870680810714167,10.429819420438642,35.55361696699266,1.0117298841443834,6.870680810714167,10.429819420438642,35.55361696699266,1.0117298841443834,0.0018584899,0.22555605,0.86371475,-0.8614123,10,6.870680810714167,0.03178795985877514,93.95882432442158,94.72238089609891,0.028231076896190643,0.012907600030303001,9.112873299978673,197.86700515728444,3162.4542234307155,15
86000,[4728.435],0.0030312664,0.0025084934,-41.13522,37.817886,0.7922268,39.94765,35.06153,37.848694,0.7922768,40.039043,35.100986,37.84658,0.7932294,39.97712,35.24067,-3.2995372,1.841606,3.0674217,-7.2985716,0.03919633,0.5472233,1.8304439,-1.669966,-0.14433019,0.075451404,0.064208746,-0.52810967,0.008452387526631355,-49.15986633300781,86000,172,500.0,0.0,500,500,0.003773793291467973,0.01790676979694946,0.5002344708990102,1.54999996355043e-05,1.886896645733988,1.1474344009732702,4.2225803828412465,0.25306285999526484,0.019348072,0.62398696,0.9997383,-0.99950606,10,1.886896645733988,85000,170,500.0,0.0,500,500,0.009095041861859648,0.03863067023185718,0.50029464056937,3.557148544164334e-07,4.547520930929829,2.9201900466422326,10.191752488488211,0.8981195780182343,4.547520930929829,2.9201900466422326,10.191752488488211,0.8981195780182343,0.01006244,0.3350676,0.9561394,-0.9636016,10,4.547520930929829,0.032267200760543346,94.51063506305218,93.72432548459619,0.028127221390604973,0.010306382551789284,9.100096395239234,197.40575774759054,3359.862856200896,16
91000,[4660.732],0.002156497,0.0019594396,-39.300724,36.25363,0.69976455,38.22594,32.986767,36.24971,0.6973391,38.231213,33.060658,36.24604,0.6971707,38.23703,32.931858,-3.0389664,1.8563159,3.1517398,-8.712534,0.06787963,0.6319812,2.288516,-2.1042886,-0.1498693,0.093915656,0.17295432,-0.57494694,0.0063314540311694145,-50.81661605834961,91000,182,500.0,0.0,500,500,0.004205572875602431,0.02725313339050075,0.5003069358294097,1.3700578361697243e-05,2.1027864378011984,1.7978063633417778,5.819191291957335,0.29917525892295244,0.026672699,0.6520857,0.999895,-0.99974376,10,2.1027864378011984,90000,180,500.0,0.0,500,500,0.007477080593151428,0.04228263979055849,0.5003769334265585,2.5983396600981473e-07,3.738540296575713,3.020490342679014,8.797792790863305,1.0305331952881798,3.738540296575713,3.020490342679014,8.797792790863305,1.0305331952881798,0.051406775,0.43333426,0.99452215,-0.99903554,10,3.738540296575713,0.03216174151748419,95.22957716044039,92.80711455922574,0.028161215595901012,0.010190282016992569,9.034435356967151,197.14164031576365,3557.007016393356,17
96000,[4556.123],0.0086083505,0.0030869227,-36.761658,34.719254,0.80152446,36.470245,29.538492,34.647446,0.8026503,36.39565,29.22045,34.655106,0.80081755,36.379124,29.125977,-2.085484,2.7994084,7.8894,-8.287391,0.032995563,0.78834313,2.3094254,-3.3067422,-0.15703079,0.11631377,0.23932731,-0.7436546,0.004769238643348217,-48.56459426879883,96000,192,500.0,0.0,500,500,0.0029192536801073933,0.013917738866094322,0.5002982101346832,2.9691921943264527e-05,1.4596268400536987,1.0171804567945195,3.109458918351354,0.22739694481164635,0.008722489,0.6706579,0.9998655,-0.9998358,10,1.4596268400536987,95000,190,500.0,0.0,500,500,0.0018090184102034282,0.004212511582026174,0.06297286610862884,0.00014554894496803246,0.9045092051017101,1.2040609045264306,4.277477538256887,0.21989613990588883,0.9045092051017101,1.2040609045264306,4.277477538256887,0.21989613990588883,-0.0054175844,0.54383594,0.99910027,-0.9996131,10,0.9045092051017101,0.03251207619905472,90.56119207758456,92.25691973417997,0.027457814663648605,0.010339462198317051,9.090726502239704,191.97914766706526,3748.988738693297,18
101000,[4601.564],0.0062845955,0.009791199,-34.37663,33.017216,0.7953321,34.823463,27.606812,33.017006,0.7903673,34.820107,27.54834,32.9716,0.7983031,34.833473,27.573849,-1.3462799,3.193312,10.387251,-12.374816,0.017062675,0.88872,3.2225082,-3.6662755,-0.17511821,0.13197607,0.34654427,-0.7299949,0.003624706994742155,-46.903656005859375,101000,202,500.0,0.0,500,500,0.0026931579101459823,0.019701382571594133,0.5001834919112428,3.3510702700523245e-06,1.3465789550729954,1.2667968680851138,4.96394890589894,0.40662624551327303,-0.029400282,0.69255453,0.9999657,-0.99996907,10,1.3465789550729954,100000,200,500.0,0.0,500,500,0.005730528573712774,0.019965848540993012,0.5033132064772077,6.838538653930469e-06,2.8652642868564078,5.071432946633537,17.8009331165295,0.23901090456382426,2.8652642868564078,5.071432946633537,17.8009331165295,0.23901090456382426,-0.019999338,0.5108655,0.9994133,-0.9993893,10,2.8652642868564078,0.032611217349767685,94.78754838556051,96.95038694515824,0.028321697376668453,0.011261519975960255,9.157553618773818,200.96768338419497,3949.958872959949,19
106000,[4689.8047],0.0040559936,0.0032548225,-31.359863,31.442757,1.1188365,33.5207,23.360447,31.451382,1.1171778,33.535503,23.395178,31.479431,1.1168356,33.531307,23.377707,0.098185614,3.4976518,15.417155,-10.916548,0.14210704,1.045678,3.6135018,-4.1027317,-0.224553,0.15749128,0.6701118,-0.81093144,0.002785272663459182,-40.604454040527344,106000,212,500.0,0.0,500,500,0.0019435959304101402,0.007264998486511712,0.07946416293126325,5.0944104350358885e-06,0.9717979652050678,0.504314300473225,1.9985576498062647,0.30830992112914946,0.006160835,0.70953876,0.9999172,-0.9999213,10,0.9717979652050678,105000,210,500.0,0.0,500,500,0.0026081569309235044,0.009345308486758496,0.07819341337340042,1.45698418996254e-07,1.3040784654617579,0.7153086597578656,2.4436745535066136,0.6121083357751409,1.3040784654617579,0.7153086597578656,2.4436745535066136,0.6121083357751409,0.061781824,0.54369354,0.9985649,-0.9963792,10,1.3040784654617579,0.03201070707291365,95.06631226558238,93.8860601047054,0.028976406902074814,0.010929743759334087,8.957696235738695,197.9819854637608,4147.9433474438265,20
111000,[4717.1216],0.003364875,0.003545594,-29.111439,30.136524,0.68338823,31.918362,24.947107,30.1718,0.6880887,31.899517,24.902676,30.163033,0.6851458,31.92441,25.003834,1.0554755,4.558747,20.453293,-7.1806393,0.14078423,1.1610307,3.8145304,-3.6987214,-0.24612236,0.16650203,0.3499661,-0.78822523,0.0021678395569324493,-36.46236801147461,111000,222,500.0,0.0,500,500,0.0032926101480875714,0.006828166092317541,0.06422318333004176,9.014428523022031e-05,1.6463050740437855,2.5576490600638992,9.276819863218222,0.42247823425595293,0.042312484,0.6931642,0.999897,-0.99977684,10,1.6463050740437855,110000,220,500.0,0.0,500,500,0.003235806265790685,0.008218303971450345,0.07593034679971288,5.230826806776888e-05,1.617903132895338,1.1851064587925422,4.679211379600838,0.551322697440286,1.617903132895338,1.1851064587925422,4.679211379600838,0.551322697440286,0.041328453,0.435541,0.99883777,-0.9977795,10,1.617903132895338,0.03250838257372379,93.56262686103582,93.14230955950916,0.028616786003112793,0.011834857054054737,9.05170624051243,195.8296026866883,4343.775451650843,21
