replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
56000,10.455902,10.015045,-44.94532,46.139915,11.000869,69.03583,-1.6133368,46.165947,10.922204,69.92006,-2.2850623,45.52202,11.206226,67.594025,-0.28161082,2.5708883,4.1405487,13.398899,-6.9673824,0.09506086,1.3280604,3.2515395,-3.686135,-0.40191785,0.23408085,0.14406799,-1.2201355,0.06448665261268616,-9.399467468261719,56000,467,500.0,0.0,500,500,0.003981817145255683,0.005585429686957532,0.04258702960429781,0.000307348123968412,1.9909085726278417,0.30912942110913433,2.4015685402955906,1.4483475613862242,-0.005087302,0.5887643,0.9986573,-0.9984726,10,1.9909085726278417,54648,439,500.0,0.0,500,500,0.0028831308907492983,0.005383298264800853,0.0531256683599843,0.000915293056450879,1.4415654453746498,0.32510466052450954,1.825170025335626,0.9266975078440349,1.4415654453746498,0.32510466052450954,1.825170025335626,0.9266975078440349,-0.05596309,0.31299147,0.98046494,-0.95806414,10,1.4415654453746498,0.02857137401588261,69.089517430868,73.11007314897142,0.02596218278631568,0.032710442086681724,13.50230284081772,155.78913741954602,1723.1339051404502,10
61000,2.3185196,2.5816288,-47.105522,49.73089,10.087265,69.18218,8.476506,49.397633,10.092443,70.47604,7.7801404,49.92639,10.1659775,69.7459,-0.28161082,3.78133,4.1911883,26.996742,-6.4717035,0.18849015,1.3819553,3.4351244,-3.9205184,-0.5181374,0.2946255,0.07097384,-1.5428842,0.05202202498912811,-6.558189868927002,61000,477,500.0,0.0,500,500,0.009393500254874143,0.008265767031737342,0.0629796236219978,0.001192838366296044,4.696750127437072,1.0246675640661005,5.985047514408996,2.5446394353748962,0.010869719,0.55027014,0.9987945,-0.99660426,10,4.696750127437072,59648,449,500.0,0.0,500,500,0.007233979192316312,0.006680484322123805,0.04884963307803988,0.0027230438305199836,3.616989596158156,1.0072197225262012,4.577783780821149,1.9667949252309531,3.616989596158156,1.0072197225262012,4.577783780821149,1.9667949252309531,0.004638273,0.16551878,0.98721606,-0.9755138,10,3.616989596158156,0.02856128290295601,68.99338218709454,73.63271118095145,0.02572401217184961,0.06734410906210542,10.549327922053635,153.29705069423653,1876.4338278668001,11
66000,11.838469,11.042992,-49.50738,52.078568,10.171789,77.13498,2.1540978,52.329742,10.256659,77.33496,6.485956,52.002502,11.0020685,73.18512,-0.28161082,4.0730457,4.45036,20.648869,-6.9083414,0.21161504,1.4191978,4.997162,-3.6856995,-0.54809487,0.3235169,0.07705283,-1.8304554,0.043109241873025894,-6.058002471923828,66000,487,500.0,0.0,500,500,0.04789708696975137,0.1921061320270927,5.703462986386855,-0.3180354108274365,23.948543484875678,13.550112717381936,50.89259932351439,7.794286583255157,0.014432857,0.5882471,0.9993921,-0.99917215,10,23.948543484875678,64648,459,500.0,0.0,500,500,0.0300980479043562,0.02171667633470584,0.09231713477332192,-0.12523110600499815,15.049023952178098,9.782240382904517,28.80536880189162,3.9283166648299406,15.049023952178098,9.782240382904517,28.80536880189162,3.9283166648299406,-0.007916107,0.25041828,0.9602326,-0.9812187,10,15.049023952178098,0.029063403140753508,69.74092728318647,75.0999385099858,0.024976209038868546,0.06556592392735183,10.835964682046324,155.79643601132557,2032.2329613086767,12
71000,7.128059,6.362466,-53.104187,56.585297,9.197318,74.647804,29.564526,56.29146,9.385169,73.673256,29.591599,55.898895,9.638918,70.95384,-0.28161082,4.6019034,4.5894055,26.015251,-7.267997,0.027049445,1.4618098,3.8550115,-3.4609265,-0.5946192,0.35831887,0.043820497,-2.183999,0.036939896643161774,-4.611363887786865,71000,497,500.0,0.0,500,500,0.018610517353399764,0.0160187251674545,0.07467798895354383,0.0006094352074550289,9.305258676699882,7.12418962342494,20.219368519254562,1.5747942339779877,0.028217422,0.6321944,0.9995832,-0.9992971,10,9.305258676699882,69648,469,500.0,0.0,500,500,0.005621578965152898,0.004652534642909791,0.03392154238869257,0.0004493244066128627,2.810789482576449,1.5160210325112542,4.965913306273376,0.7876537803500431,2.810789482576449,1.5160210325112542,4.965913306273376,0.7876537803500431,-0.15650645,0.48828346,0.9839374,-0.98027784,10,2.810789482576449,0.029342272086068988,68.36949281883426,72.72082600090653,0.026226365938782692,0.06335401721298695,10.638941576005891,151.84818305098452,2184.083838023711,13
76000,16.63554,16.272537,-54.368263,57.939613,9.081086,74.85732,16.974627,57.8823,9.054825,74.350235,18.950323,57.68867,9.246272,72.91707,-0.28161082,5.0858297,4.578129,23.653744,-3.7987003,0.16266446,1.517642,4.379188,-4.0509176,-0.60898775,0.42647704,0.39805603,-2.3081293,0.031647346913814545,-3.1566123962402344,76000,507,500.0,0.0,500,500,0.04903235437737486,0.24755485702847688,8.184194498769498,-0.32944679556370104,24.51617718868743,19.78425875992187,75.5951872491085,7.754406917199065,0.009218433,0.59487236,0.9997324,-0.9997181,10,24.51617718868743,74648,479,500.0,0.0,500,500,0.054231062572456766,0.1281577901577493,5.726598046496817,-0.14237850065321445,27.115531286228382,16.71231160603818,59.75715092344967,8.877555969488416,27.115531286228382,16.71231160603818,59.75715092344967,8.877555969488416,-0.013474269,0.40921625,0.9837861,-0.9750473,10,27.115531286228382,0.028921987861394882,71.04354052687995,75.96556469914503,0.02492482913658023,0.06165554886683822,10.365808408940211,157.49041600083,2341.576948338654,14
81000,14.348075,13.802535,-55.375267,59.344353,9.267427,75.08782,18.831692,59.194145,9.1848345,75.317856,18.099087,58.901787,11.055606,75.705315,-0.28161082,5.130263,4.828073,30.161076,-6.4079895,0.29498503,1.4924438,4.319201,-3.8273106,-0.5700429,0.4255588,0.24456011,-2.313,0.029316755011677742,-3.069705009460449,81000,517,500.0,0.0,500,500,0.030629710607903586,0.013601485957399502,0.09490330803844367,0.005752923853882161,15.314855303951797,4.9554118155595965,26.129595734418757,9.783411403129952,0.04562019,0.60673815,0.99969196,-0.99947196,10,15.314855303951797,79648,489,500.0,0.0,500,500,0.026424213645624774,0.012499657214177007,0.06783658750810524,0.005121171906273279,13.212106822812396,5.623861862994935,22.64475400304935,6.505707109651101,13.212106822812396,5.623861862994935,22.64475400304935,6.505707109651101,0.033169575,0.41609406,0.9856759,-0.97324806,10,13.212106822812396,0.028839956037700176,68.71465150592849,74.3564574548509,0.025836936198174953,0.07819076394662261,10.913555108010769,154.11753172497265,2495.69714977243,15
86000,2.6178164,2.222746,-55.61753,59.43137,8.148431,71.336105,13.073996,59.651234,8.283834,72.00296,14.586818,59.976963,7.950321,72.405876,18.562859,5.0759296,4.938662,21.001488,-5.0308175,0.015488588,1.5337049,3.9428103,-4.084632,-0.58416206,0.43936467,0.2906253,-2.2732658,0.028128789737820625,-3.29947566986084,86000,531,357.14285714285717,118.7565680245922,500,165,0.022131951748023213,0.020315621501377584,0.08610818491728016,-0.28161081385525205,7.904268481436865,5.041523949344765,21.451700619717283,2.3019555365756754,0.025785202,0.5834392,0.99945456,-0.99965656,14,7.904268481436865,84648,499,500.0,0.0,500,500,0.01626817835771921,0.012411976852884051,0.06719992763410004,0.0036910459929785453,8.134089178859606,5.546733853354433,19.391984236695972,2.528650555206701,8.134089178859606,5.546733853354433,19.391984236695972,2.528650555206701,0.0007419161,0.3915969,0.98808706,-0.9537722,10,8.134089178859606,0.02912871609441936,68.8018904470373,72.90767999389209,0.02538906689733267,0.06805891497060657,10.865533320931718,152.69768045982346,2648.397506070789,16
91000,6.121782,5.9907312,-57.24582,61.527557,7.392613,79.7154,19.934969,61.972046,7.4417405,81.36099,18.188963,61.805458,8.406215,80.29621,-0.28161082,5.736745,4.8156776,24.328289,-5.0312576,0.05210151,1.579079,4.047246,-6.895419,-0.6432244,0.46406463,1.05079,-2.5630472,0.02639729157090187,-0.9568105936050415,91000,541,500.0,0.0,500,500,0.016845796680429497,0.008353716730499623,0.05577922745867255,0.0023236942822166214,8.422898340214749,3.267819302827682,13.182242345512579,2.9226667970794598,-0.0042859875,0.6031705,0.999381,-0.9993722,10,8.422898340214749,89648,509,500.0,0.0,500,500,0.017026234641224717,0.00810210923295386,0.038704977015528774,0.002501654563348101,8.513117320612357,3.495839478922305,13.295570209005541,2.794794354582251,8.513117320612357,3.495839478922305,13.295570209005541,2.794794354582251,0.008108582,0.521429,0.97104996,-0.9649322,10,8.513117320612357,0.028987181838601828,69.0849241069518,74.1146764990408,0.025351846124976873,0.06295671709813178,10.40857285214588,153.7254692032002,2802.1258106799796,17
96000,2.36588,2.8629014,-58.58329,62.917168,6.8268847,77.21685,14.111456,62.71752,6.9199677,76.01699,13.779606,62.64582,7.043297,79.82027,-0.28161082,5.45669,4.455974,19.24477,-6.507419,0.060005512,1.5585507,3.7222059,-4.3515644,-0.6568388,0.3945644,0.07971943,-2.5434184,0.024686813354492188,-2.0110840797424316,96000,551,500.0,0.0,500,500,0.014017303281702377,0.007454085781520704,0.05446291385826008,0.00021083074588886707,7.008651640851187,1.9766289424592702,10.121173216459551,3.9127999478861746,8.102481e-06,0.5885507,0.9994689,-0.99930525,10,7.008651640851187,94648,519,500.0,0.0,500,500,0.01666741532159213,0.008885470330276118,0.04350662462739654,0.00022912759296804362,8.333707660796062,3.8360350122724314,11.414424324497116,1.1645210717964647,8.333707660796062,3.8360350122724314,11.414424324497116,1.1645210717964647,0.042918883,0.45820245,0.9988311,-0.9944883,10,8.333707660796062,0.028935760026797652,68.53560250089504,74.90887151798233,0.025167191866785288,0.06895321211777627,10.697292117867619,154.26482230075635,2956.393348940881,18
101000,32.051445,33.27024,-58.63295,63.606487,7.5544963,82.37163,2.831139,63.73855,7.570822,83.03489,1.1471747,62.902245,10.764791,81.4299,-3.117283,6.217331,4.700895,23.153038,-5.0004997,0.181499,1.6146518,5.750531,-4.229725,-0.6801481,0.33479238,0.05215437,-2.2101963,0.027561811730265617,0.7805662155151367,101000,653,49.01960784313726,45.31198611979752,500,1,0.008320987780729533,0.04358238045818266,0.08096595926397547,-0.28161081385525205,0.4078915578788986,0.26863149045595586,1.005899262608525,-0.03159532947638238,0.1400736,0.6950867,0.99990344,-0.99889094,102,0.4078915578788986,99622,641,40.77049180327869,1.3106554813971596,44,37,0.0095655904476869,0.04794284019955403,0.08079667534870545,-0.28161081385525205,0.3899938269409397,0.240696627378572,0.9815877634924877,-0.0016862283801265532,0.3899938269409397,0.240696627378572,0.9815877634924877,-0.0016862283801265532,0.16185984,0.673872,0.9988021,-0.9879386,122,0.3899938269409397,0.02950617508031428,68.75034800497815,74.59720481815748,0.027045632945373654,0.06587596796452999,11.2746378229931,154.74461842211895,3111.140647450229,19
