replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
6000,22.101892,22.035816,-4.6413717,-0.0063590617,0.0011870976,-0.0037403884,-0.009793473,0.0007210025,0.0010623464,0.004058788,-0.0022430918,4.659342,0.5771671,6.722792,3.1375854,-4.6477656,0.5596121,-2.9454536,-6.3251734,-0.00047260118,0.0019087472,0.00312259,-0.003978572,0.00043264404,0.0012832411,0.0028661261,-0.0026778053,0.9997000694274902,-0.0,6000,12,500.0,0.0,500,500,0.0039480218204969225,0.008056415770309128,0.0828362175171154,1.0508244968621128e-09,1.9740109102484613,1.6573395422127197,5.135111555467165,0.04878610406260339,0.0012099379,0.6273443,0.999405,-0.99987143,10,1.9740109102484613,5000,10,500.0,0.0,500,500,0.003577241327366459,0.0013674252085892399,0.006462782037292697,0.0015586249373760186,1.7886206636832298,0.6821004347973181,3.2153911847711076,0.8055960194075517,1.7886206636832298,0.6821004347973181,3.2153911847711076,0.8055960194075517,-0.0005887209,0.0019411831,0.0023776565,-0.0035761024,10,1.7886206636832298,0.023817111738026142,58.541142956353724,59.14672072138637,0.026287761516869068,0.17753616627305746,7.952849326655269,125.86835404392332,189.82577806618065,0
11000,0.06692621,0.06381378,-22.12009,17.348991,0.48896,18.287704,15.2177515,17.359947,0.47633806,18.30664,15.39861,17.343235,0.43533468,18.55522,15.634876,-4.792338,0.3178946,-3.9792686,-6.5407953,-0.0032463467,0.005407458,0.010372989,-0.019355712,-0.14050665,0.0055353288,-0.12178869,-0.15899149,0.7405492663383484,-3.538445472717285,11000,22,500.0,0.0,500,500,0.004587769127810955,0.00985463794806792,0.08501961947028586,3.427241671016823e-09,2.293884563905477,2.2918627459339587,7.443886220658778,0.15867290507738907,-0.0062561347,0.58401066,0.99879426,-0.99718523,10,2.293884563905477,10000,20,500.0,0.0,500,500,0.002789430818137238,0.0011744528880582507,0.006024162708122227,0.0005441398265149944,1.3947154090686196,0.4757846314203317,2.261181925835293,0.45367956047941826,1.3947154090686196,0.4757846314203317,2.261181925835293,0.45367956047941826,-0.0035719506,0.0045212866,0.0029619748,-0.014270321,10,1.3947154090686196,0.022071129642426968,56.0706885708496,58.2410386223346,0.017725007608532906,0.03419825714081526,6.6903454242274165,121.07606701180339,310.9039667956531,1
16000,0.028366733,0.028074712,-34.465744,29.695843,0.65407103,30.981884,27.430193,29.7057,0.64687824,31.013773,27.648502,29.66941,0.6369999,30.991184,27.53844,-4.784982,0.28936842,-3.9872038,-6.215362,-0.0018315605,0.008624601,0.029700292,-0.020787971,-0.13190064,0.0067191953,-0.111373745,-0.15025151,0.5486164093017578,-7.071647644042969,16000,32,500.0,0.0,500,500,0.0023840778893406025,0.006564845318362322,0.06545816475202751,3.838311577464282e-07,1.1920389446703008,1.467625044533429,5.0178345160693585,0.03214634297831638,0.0013122025,0.59044147,0.9995612,-0.99971443,10,1.1920389446703008,15000,30,500.0,0.0,500,500,0.0024857189220965537,0.001293171079434507,0.005958546410810547,0.0008169707852609676,1.2428594610482773,0.5707395255768476,2.6633518393004354,0.5706796922686743,1.2428594610482773,0.5707395255768476,2.6633518393004354,0.5706796922686743,-0.0014820457,0.0061477167,0.019634089,-0.013502388,10,1.2428594610482773,0.02208855841308832,55.28979045432061,59.171517200767994,0.0169615326449275,0.03710923530161381,7.112139244563878,121.64960622601211,432.55539422575384,2
21000,0.034058977,0.031083185,-42.829453,38.093445,0.87626326,39.629734,31.878452,38.11147,0.8714493,39.564426,31.880056,38.198086,0.8568726,39.70942,32.07958,-4.745923,0.27925342,-4.0366564,-5.7213373,-0.00041675157,0.020195466,0.056181516,-0.04995183,-0.13111226,0.007759838,-0.102894545,-0.15400165,0.40642380714416504,-10.572023391723633,21000,42,500.0,0.0,500,500,0.003099555322542687,0.00848160332119826,0.09287764457703518,2.7182593342889305e-08,1.5497776612713428,2.261218836053656,7.667907739124585,0.025119027205336403,-0.00039378327,0.58959013,0.9973004,-0.9964788,10,1.5497776612713428,20000,40,500.0,0.0,500,500,0.0036662988789995486,0.0011427498905156772,0.005519098700669869,0.00126141600809139,1.833149439499774,0.477141274844467,2.3834273548365115,0.9493712662002658,1.833149439499774,0.477141274844467,2.3834273548365115,0.9493712662002658,-0.0020149287,0.01767468,0.02668785,-0.03888794,10,1.833149439499774,0.029183904640376568,57.84964371751994,62.25566593091935,0.021646288223564625,0.050034983083605766,8.365919762291014,128.57209458667785,561.1293750973418,3
26000,0.014817836,0.013811061,-48.550232,43.77746,0.93905276,45.15673,37.389744,43.801807,0.94484067,45.197346,37.33178,43.824993,0.9257271,45.266586,37.540215,-4.7877884,0.29639617,-4.0381713,-6.129092,-0.0073733395,0.026709473,0.08271033,-0.092033274,-0.13611208,0.009021771,-0.114544444,-0.165927,0.30110305547714233,-14.145378112792969,26000,52,500.0,0.0,500,500,0.0027596038047181413,0.006873054462343702,0.053750284062010614,5.150680560395138e-07,1.379801902359071,1.971862408588724,5.60862254596439,0.08576433718455775,-0.006007388,0.58599776,0.99927783,-0.9989865,10,1.379801902359071,25000,50,500.0,0.0,500,500,0.02210178444628022,0.020520168254018232,0.11033366374747111,0.001044050807651381,11.050892223140114,5.538974937495155,25.10213088536899,5.940667473271954,11.050892223140114,5.538974937495155,25.10213088536899,5.940667473271954,-0.004805205,0.017492274,0.039174862,-0.045858752,10,11.050892223140114,0.022183766588568687,57.21015254687518,59.19515317864716,0.03533755335956812,0.08316726237535477,6.903046520426869,123.4490408282727,684.5806767949834,4
31000,0.01213653,0.010826422,-52.02838,47.26895,0.7221181,48.82625,42.988773,47.299553,0.72361475,48.83993,43.037003,47.29071,0.7320526,49.00654,42.995872,-4.766965,0.30052537,-3.8382225,-5.924338,-0.0036030752,0.035849858,0.15195101,-0.087454215,-0.12573443,0.008521688,-0.09071834,-0.14712666,0.22307129204273224,-17.650022506713867,31000,62,500.0,0.0,500,500,0.004210075316678217,0.01168045476320477,0.21097199101042602,5.001759658118665e-07,2.105037658339109,2.870591546509785,9.660388944355073,0.19480781669368738,-0.004102382,0.5908267,0.9977399,-0.99857783,10,2.105037658339109,30000,60,500.0,0.0,500,500,0.026836675517038645,0.024888977816409478,0.11490537833198188,0.00122445262791962,13.418337758519323,9.711840268468901,35.94309803202292,4.455996155857137,13.418337758519323,9.711840268468901,35.94309803202292,4.455996155857137,-0.0051906784,0.025647407,0.044248886,-0.08425533,10,13.418337758519323,0.022485552355647087,56.94335512723774,57.96478363964707,0.01676034927368164,0.033312613144516945,6.8440653486177325,121.82476263027638,806.408321628347,5
